symbol,pcr_date,trade_date,pcr_value,pcr_rank,entry_timestamp,entry_price,rsi14,rsi14_mean100,quantity,capital_used,stop_loss_price,take_profit_price,exit_timestamp,exit_price,exit_reason,gross_pnl,pnl_pct
HON,2025-08-14 00:00:00,2025-08-15 00:00:00,0.0238748627881448,9.0,2025-08-15 09:51:00,205.2309,53.07161176896173,52.491508926152996,4,820.9236,195.9955095,214.46629049999999,2025-08-15 15:59:00,204.1942,WEEK_END_CLOSE,-4.146799999999985,-0.5051383587948988
WELL,2025-08-14 00:00:00,2025-08-15 00:00:00,0.0,1.0,2025-08-15 09:52:00,161.63,49.07864191576214,48.92632254838702,6,969.78,154.35665,168.90335,2025-08-15 15:59:00,162.95,WEEK_END_CLOSE,7.919999999999959,0.8166800717688494
KMI,2025-08-14 00:00:00,2025-08-15 00:00:00,0.0060761024964258,5.0,2025-08-15 10:13:00,26.735,49.68250410670162,47.20065542761832,37,989.1949999999999,25.531924999999998,27.938074999999998,2025-08-15 15:59:00,26.66,WEEK_END_CLOSE,-2.7749999999999737,-0.2805311389564191
ICE,2025-08-14 00:00:00,2025-08-15 00:00:00,0.0241935483870967,10.0,2025-08-15 10:40:00,181.09,43.585471859834996,39.47764146782057,5,905.45,172.94095,189.23905,2025-08-15 15:59:00,181.21,WEEK_END_CLOSE,0.6000000000000227,0.06626539289855682
APD,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0043763676148796,1.0,2025-08-18 09:45:00,289.09,42.69253673200416,41.42615632497631,3,867.27,276.08095,302.09905,2025-08-22 15:59:00,299.36,WEEK_END_CLOSE,30.810000000000116,3.5525268947386834
WMB,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0421686746987951,10.0,2025-08-18 09:51:00,56.73,35.83629689614203,32.6798755317214,17,964.41,54.17715,59.28284999999999,2025-08-22 15:59:00,57.06,WEEK_END_CLOSE,5.610000000000092,0.5817028027498727
SPGI,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0084388185654008,4.0,2025-08-18 09:59:00,554.55,42.45712799485976,34.15632000379252,1,554.55,529.59525,579.50475,2025-08-22 15:59:00,556.35,WEEK_END_CLOSE,1.8000000000000682,0.3245875033811352
USB,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0166538164996144,5.0,2025-08-18 10:00:00,45.865,43.35000192607944,41.97649550059324,21,963.1650000000001,43.801075,47.928925,2025-08-22 10:58:00,47.928925,TAKE_PROFIT,43.34242499999995,4.499999999999993
AON,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0072202166064981,2.0,2025-08-18 10:05:00,366.08,40.14488658221889,40.06658930120798,2,732.16,349.60639999999995,382.55359999999996,2025-08-22 15:59:00,375.08,WEEK_END_CLOSE,18.0,2.458479020979021
DUK,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0205882352941176,6.0,2025-08-18 10:16:00,122.33,50.43039553982167,47.79504427147803,8,978.64,116.82515,127.83484999999999,2025-08-22 15:59:00,124.34,WEEK_END_CLOSE,16.08000000000004,1.6430965421401211
FDX,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0072992700729927,3.0,2025-08-18 10:29:00,226.29,44.84692317851625,43.30082789289913,4,905.16,216.10694999999998,236.47304999999997,2025-08-22 10:45:00,236.47304999999997,TAKE_PROFIT,40.73219999999992,4.499999999999993
ITW,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0274725274725274,7.0,2025-08-18 10:35:00,258.61,54.38389563352881,47.87116771096042,3,775.83,246.97255,270.24745,2025-08-22 15:59:00,269.465,WEEK_END_CLOSE,32.564999999999884,4.1974401608599665
AFL,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0406320541760722,9.0,2025-08-18 10:38:00,105.64,59.93771989285886,53.69941099843402,9,950.76,100.8862,110.3938,2025-08-22 15:59:00,108.44,WEEK_END_CLOSE,25.199999999999974,2.6505111700113604
AJG,2025-08-15 00:00:00,2025-08-18 00:00:00,0.0289855072463768,8.0,2025-08-18 10:42:00,295.1,59.46658427250915,54.030918511950425,3,885.3000000000001,281.82050000000004,308.3795,2025-08-22 15:59:00,303.15,WEEK_END_CLOSE,24.149999999999864,2.727888851236848
GLW,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0971168437025796,8.0,2025-08-19 09:57:00,64.94,46.23294189534006,42.191502855783995,15,974.0999999999999,62.0177,67.86229999999999,2025-08-22 15:59:00,65.76,WEEK_END_CLOSE,12.30000000000011,1.2627040344934004
MO,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0255621615257829,5.0,2025-08-19 10:00:00,65.9454,53.21016807731112,44.87172945258543,15,989.181,62.977857,68.912943,2025-08-22 15:59:00,67.67,WEEK_END_CLOSE,25.86899999999993,2.6151937815222848
WFC,2025-08-18 00:00:00,2025-08-19 00:00:00,0.1347663918335296,10.0,2025-08-19 10:02:00,77.61,61.23536713470441,57.58148420539373,12,931.3199999999999,74.11755,81.10244999999999,2025-08-22 15:59:00,79.13,WEEK_END_CLOSE,18.239999999999952,1.9585105012240644
HON,2025-08-18 00:00:00,2025-08-19 00:00:00,0.1020833333333333,9.0,2025-08-19 10:05:00,204.3214,57.31448838916416,53.76013508165462,4,817.2856,195.126937,213.515863,2025-08-22 15:59:00,209.9953,WEEK_END_CLOSE,22.6955999999999,2.776948474315444
CMCSA,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0032076205287713,1.0,2025-08-19 10:08:00,33.725,55.0535904782264,54.10956325909376,29,978.0250000000001,32.207375,35.242625,2025-08-22 15:59:00,34.16,WEEK_END_CLOSE,12.61499999999986,1.2898443291326833
BMY,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0520893288822378,6.0,2025-08-19 10:10:00,48.57,55.85842102204418,50.8776113537357,20,971.4,46.38435,50.755649999999996,2025-08-22 15:59:00,47.9,WEEK_END_CLOSE,-13.400000000000034,-1.3794523368334421
MRK,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0622177198092102,7.0,2025-08-19 10:15:00,85.405,67.08158199578585,61.15899123904603,11,939.455,81.561775,89.24822499999999,2025-08-22 15:59:00,87.37,WEEK_END_CLOSE,21.615000000000038,2.3008020607692803
CTAS,2025-08-18 00:00:00,2025-08-19 00:00:00,0.0039028620988725,2.0,2025-08-19 10:26:00,216.01,56.34164982236289,53.427750270927184,4,864.04,206.28955,225.73044999999996,2025-08-22 15:59:00,215.58,WEEK_END_CLOSE,-1.7199999999999136,-0.1990648581084109
CRM,2025-08-19 00:00:00,2025-08-20 00:00:00,0.1514839491217444,8.0,2025-08-20 09:52:00,246.37,58.72504741933445,56.56466175528319,4,985.48,235.28334999999998,257.45664999999997,2025-08-22 15:59:00,248.13,WEEK_END_CLOSE,7.039999999999964,0.7143726914802917
GILD,2025-08-19 00:00:00,2025-08-20 00:00:00,0.0417840375586854,4.0,2025-08-20 09:58:00,120.2189,59.388151074334154,58.60143352508055,8,961.7512,114.8090495,125.6287505,2025-08-21 09:31:00,114.8090495,STOP_LOSS,-43.27880400000004,-4.5000000000000036
HPE,2025-08-19 00:00:00,2025-08-20 00:00:00,0.0293504064455794,3.0,2025-08-20 10:19:00,20.585,36.39783474194636,31.625252093754106,48,988.08,19.658675,21.511325,2025-08-21 09:30:00,21.68,TAKE_PROFIT_GAP,52.559999999999945,5.319407335438431
NEE,2025-08-19 00:00:00,2025-08-20 00:00:00,0.1555062995800279,9.0,2025-08-20 10:51:00,76.25,48.547768312738846,46.83513445812046,13,991.25,72.81875,79.68124999999999,2025-08-22 15:59:00,76.32,WEEK_END_CLOSE,0.9099999999999113,0.09180327868851812
PG,2025-08-20 00:00:00,2025-08-21 00:00:00,0.042492513902752,4.0,2025-08-21 09:48:00,158.395,47.274089289994926,46.3364187172412,6,950.3700000000001,151.267225,165.522775,2025-08-22 15:59:00,158.66,WEEK_END_CLOSE,1.5899999999999181,0.16730326083524982
KKR,2025-08-20 00:00:00,2025-08-21 00:00:00,0.0183591508892713,3.0,2025-08-21 09:49:00,137.41,51.546580465010095,47.25953426421064,7,961.87,131.22655,143.59345,2025-08-22 10:35:00,143.59345,TAKE_PROFIT,43.284149999999954,4.499999999999993
CVS,2025-08-20 00:00:00,2025-08-21 00:00:00,0.0540876425136434,6.0,2025-08-21 09:51:00,70.7204,42.608531381719104,39.454005027704156,14,990.0856,67.537982,73.902818,2025-08-22 15:59:00,71.29,WEEK_END_CLOSE,7.9744000000001165,0.8054253086803964
ETN,2025-08-20 00:00:00,2025-08-21 00:00:00,0.0952380952380952,10.0,2025-08-21 09:56:00,346.991,61.62005279083424,60.47664973925855,2,693.982,331.376405,362.60559499999994,2025-08-22 15:59:00,347.61,WEEK_END_CLOSE,1.2380000000000564,0.17839079399755153
WDC,2025-08-20 00:00:00,2025-08-21 00:00:00,0.0647098065376917,8.0,2025-08-21 10:02:00,75.57,58.61844276877478,58.60775063253421,13,982.4099999999999,72.16935,78.97064999999999,2025-08-22 15:59:00,76.97,WEEK_END_CLOSE,18.200000000000074,1.8525870054254323
FCX,2025-08-21 00:00:00,2025-08-22 00:00:00,0.0771938057250117,8.0,2025-08-22 09:45:00,41.93,60.78714766942198,57.58448286855715,23,964.39,40.04315,43.816849999999995,2025-08-22 15:59:00,43.28,WEEK_END_CLOSE,31.050000000000033,3.2196518006200936
ABBV,2025-08-21 00:00:00,2025-08-22 00:00:00,0.1047661469933184,9.0,2025-08-22 10:00:00,210.795,53.671814211495615,44.788858419603656,4,843.18,201.30922499999997,220.28077499999998,2025-08-22 15:59:00,210.62,WEEK_END_CLOSE,-0.6999999999999318,-0.083019046941335
APO,2025-08-21 00:00:00,2025-08-22 00:00:00,0.0141200951248513,2.0,2025-08-22 10:00:00,136.505,72.82397770418714,52.66597826620184,7,955.535,130.36227499999998,142.64772499999998,2025-08-22 15:59:00,134.26,WEEK_END_CLOSE,-15.715000000000032,-1.644628401890047
KMI,2025-08-21 00:00:00,2025-08-22 00:00:00,0.0403387039868281,4.0,2025-08-22 10:16:00,26.875,53.830355197387384,50.7377364744121,37,994.375,25.665625,28.084374999999998,2025-08-22 15:59:00,26.69,WEEK_END_CLOSE,-6.844999999999953,-0.6883720930232484
EMR,2025-08-21 00:00:00,2025-08-22 00:00:00,0.1168831168831168,10.0,2025-08-22 10:25:00,133.225,63.50784489347755,60.14530734466046,7,932.5749999999999,127.22987499999999,139.220125,2025-08-22 15:59:00,133.71,WEEK_END_CLOSE,3.3950000000000955,0.36404578720210523
FDX,2025-08-21 00:00:00,2025-08-22 00:00:00,0.0014781966001478,1.0,2025-08-22 11:20:00,237.35,65.75083264155708,65.12635475510088,4,949.4,226.66924999999998,248.03074999999998,2025-08-22 15:59:00,236.81,WEEK_END_CLOSE,-2.159999999999968,-0.22751211291341944
EMR,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0694444444444444,5.0,2025-08-25 09:45:00,133.74,45.194674601957395,45.06405685767153,7,936.1800000000001,127.7217,139.7583,2025-08-29 15:59:00,131.92,WEEK_END_CLOSE,-12.740000000000151,-1.3608494093016454
HPE,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0788165954004391,7.0,2025-08-25 09:48:00,22.445,45.44753780618129,44.12598561210761,44,987.58,21.434974999999998,23.455025,2025-08-29 15:59:00,22.58,WEEK_END_CLOSE,5.9399999999999125,0.6014702606371047
CVS,2025-08-22 00:00:00,2025-08-25 00:00:00,0.1126121684252046,9.0,2025-08-25 09:49:00,71.255,48.67188002789543,48.01268981434572,14,997.5699999999999,68.048525,74.461475,2025-08-29 15:59:00,73.15,WEEK_END_CLOSE,26.530000000000143,2.6594624938600875
KKR,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0516080777860882,4.0,2025-08-25 09:49:00,141.395,43.726804681436946,43.37526860712582,7,989.7650000000001,135.032225,147.757775,2025-08-29 15:59:00,139.56,WEEK_END_CLOSE,-12.845000000000056,-1.2977828070299569
CMCSA,2025-08-22 00:00:00,2025-08-25 00:00:00,0.000914913083257,1.0,2025-08-25 09:55:00,34.095,62.33382719569271,60.08251675340876,29,988.755,32.560725,35.629275,2025-08-29 15:59:00,33.99,WEEK_END_CLOSE,-3.0449999999999093,-0.30796304443465594
SNPS,2025-08-22 00:00:00,2025-08-25 00:00:00,0.1313868613138686,10.0,2025-08-25 09:56:00,601.49,44.55563694808696,44.37941258794675,1,601.49,574.42295,628.55705,2025-08-29 15:59:00,603.27,WEEK_END_CLOSE,1.7799999999999727,0.2959317694392283
SO,2025-08-22 00:00:00,2025-08-25 00:00:00,0.1043165467625899,8.0,2025-08-25 10:18:00,93.71,41.932241390717266,41.779008329456964,10,937.0999999999999,89.49305,97.92694999999999,2025-08-29 15:59:00,92.32,WEEK_END_CLOSE,-13.900000000000006,-1.4832995411375505
SPGI,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0714285714285714,6.0,2025-08-25 10:18:00,552.9015,44.00418552363522,40.550353898673244,1,552.9015,528.0209325000001,577.7820675,2025-08-29 15:59:00,548.44,WEEK_END_CLOSE,-4.461500000000001,-0.8069249224319397
FDX,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0094562647754137,3.0,2025-08-25 10:28:00,233.805,45.446401516397614,41.80817540661595,4,935.22,223.283775,244.326225,2025-08-29 15:59:00,231.07,WEEK_END_CLOSE,-10.940000000000055,-1.1697782339984197
KMI,2025-08-22 00:00:00,2025-08-25 00:00:00,0.0049530099060198,2.0,2025-08-25 10:55:00,26.495,42.91527411114354,39.22112814967881,37,980.315,25.302725,27.687275,2025-08-29 15:59:00,26.985,WEEK_END_CLOSE,18.129999999999942,1.8494055482166427
GILD,2025-08-25 00:00:00,2025-08-26 00:00:00,0.1616939364773821,8.0,2025-08-26 09:59:00,114.72,53.96897411205589,53.091202025086154,8,917.76,109.5576,119.88239999999999,2025-08-29 15:59:00,113.0,WEEK_END_CLOSE,-13.759999999999991,-1.4993026499302675
